"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"NK-m8MRoK7L2gt3bysBhsDk8o","LegalEntity","FAR KURLISH MONTAJ INVEST","QUVASOY MUKAMMAL TAMIR LLC","","uz","3A SH. RASHIDOV STREET, FERGANA DISTRICT, FERGANA REGION, Uzbekistan","","Procurement Guidelines, 1.16(a)(ii)-(iii)-(iv) - 2017-06-13 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mGASKt6VhJZ9TXqKRuEBuZ","LegalEntity","ASIA PACIFIC CONSULTANT JOINT STOCK COMPANY","","","vn","NO. 2, LANE 12, NGUYEN NGOC NAI STREET, KHUONG MAI WARD, THANH XUAN DISTRICT, HANOI, Viet Nam","","Para. 1.22(a)(ii), May 2010 Consultant Guidelines - 2018-11-29 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mKGLRwUrBRkBhnuRNmsNZy","LegalEntity","TIANCHANG CHANGHONG CONSTRUCTION ENGINEERING CO., LTD.","","","cn","BIANQIAO VILLAGE INDUSTRIAL PARK, YESHAN, TIANCHANG, ANHUI PROVINCE, China","","Controlled Affiliate of a Sanctioned Entity. - 2021-07-26 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mL9xiuvZJxDv3FYMxLZ9uo","LegalEntity","ZHAO XU","","","cn","NO. 6 EFANG FIRST ROAD, WEIYANG DISTRICT, XI'AN CITY, China","","Cross Debarment: ADB - 2020-12-16 - 2026-08-07","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mLfXcjc35sY2jquMoTRRFt","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED TANZANIA BRANCH","","","cn","DODOMA REGION, DODOMA CBD DISTRICT, KILIMANI WARD, WITHIN KAMBARAGE TOWER, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mQ424jQDr2x6Q83xp63uq7","LegalEntity","ZHONGYUN CONSTRUCTION HOLDING CO., LTD.","","","cn","FLOOR 21D, SERVICE BUILDING, NO. 1188 SHIJI ROAD, YANDU DISTRICT, YANCHENG CITY, JIANGSU PROVINCE, China","","Procurement Guidelines, 1.16(a)(ii) - 2020-09-10 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mSoXyrJGAyTMXSCkDMcQyu","LegalEntity","JIANGXI MINGZHENG INTELLIGENT ELECTRICAL CO., LTD.","","","cn","JINCHAO AVENUE, FUZHOU HIGH-TECH INDUSTRIAL PARK, JIANGXI PROVINCE, China","","Cross Debarment: ADB - 2023-07-24 - 2027-03-24","","","","WorldBank Debarred Providers","2023-07-25T00:03:05","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mT87D5cEcJJz9nXkwmkMhd","LegalEntity","HIDRALRICA DISTRIBUÇÃO DE TUBOS E CONEXÕES EIRELI","","","br","RUA SOLDADO JOSÉ ANTÔNIO MOREIRA, 223, JARDIM JAPÃO – SP/SP, CEP: 02143-060 -, Brazil","","Collusive Practice - 2025-02-25 - 2026-08-24","","","","WorldBank Debarred Providers","2025-02-26T15:03:02","2026-03-23T15:03:02","2025-02-26T15:03:02"
"NK-mTijNbSEZ4z59XYxXaJb9m","LegalEntity","XINJIANG COMMUNICATION CONSTRUCTION MUNICIPAL ENGINEERING CO., LTD.","","","cn","NO. 688, RONGHE SOUTH ROAD, URUMQI ECONOMIC & TECHNOLOGICAL DEVELOPMENT ZONE, XINJIANG, China","","Controlled Affiliate of a Sanctioned Entity - 2024-01-30 - 2026-05-29","","","","WorldBank Debarred Providers","2024-01-31T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mU4Y8ikKQ6ajfGENLsYCvV","LegalEntity","JING YAPENG","","","cn","NO. 6 EPANG FIRST ROAD, WEIYANG DISTRICT, XI'AN CITY, China","","Cross Debarment: ADB - 2020-12-16 - 2026-08-07","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mUtymwBaDEvpFTFwVnz5z2","LegalEntity","FARAD DOS SANTOS MERCÊS","","","br","RUA TEIXEIRA DE FREITAS 272, SALGADO FILHO, ARACAJU - SE, 49020-530 -, Brazil","","Cross Debarment: IDB - 2023-12-28 - 2029-10-30","","","","WorldBank Debarred Providers","2024-01-03T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mVyP4L4nfKYAnFRYeUo9QV","LegalEntity","TCV CO., LTD.","","","vn","ROAD NO. 8, LONG THANH INDUTRIAL PARK, TAM AN COMMUNE LONG, THANH DISTRICT, DONG NAI PROVINCE, Viet Nam","","Controlled Affiliate of a Sanctioned Entity - 2024-04-02 - 2026-10-01","","","","WorldBank Debarred Providers","2024-04-03T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mW3BDAGVFDNGFsUhK8hWHe","LegalEntity","FUTURE NETWINGS SOLUTIONS PRIVATE LIMITED","","","in","SYNERGY BUILDING, 5TH FLOOR, RAJARHAT P.O., THAKDARI ROAD, RAJARHAT, KOLKATA, WEST BENGAL 700 102 -, India","","Collusive Practices - 2024-06-20 - 2999-12-31","","","","WorldBank Debarred Providers","2024-06-21T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mWsDpDuvpSS6mqd2Ur5bkx","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED GUAN BRANCH","","","cn","NO 43, LIUQUAN TIGER CAMP, GU 'AN COUNTY, LANGFANG CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mXAV6Hrn2oWd5jeLrtQSky","LegalEntity","A2Z INFRASERVICES LANKA PVT. LTD.","","","lk","BOC MERCHANT TOWER, LEVEL 8, NO: 28 ST. MICHAEL’S ROAD, COLOMBO 3, Sri Lanka","","Controlled Affiliate of a Sanctioned Entity. - 2021-03-17 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mZv6bP2FuDgdCWfBdFvT5h","LegalEntity","MIDDLE SOUTH UNION ELECTRIC CO. LTD.","","","cn","WENZHOU BRIDGE INDUSTRY ZONE, BEIBAIXIANG TOWN, YUEQING CITY, ZHEJIANG, China","","Procurement Guidelines, 1.16(a)(ii) - 2017-10-31 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-maQ6ZoFjZfyStYF6bzprTv","LegalEntity","MR. JOSEPH NUIJTEN","","","be","HAVEN 138, BOTERHAMVAARTWEG 2, B-2030 ANTWERPEN, Belgium","","Procurement Guidelines 1.15(a)(ii) - 2011-06-10 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mbdqY6zJzFspDZiGFkvq2t","LegalEntity","DR. SYMPLICE MBOLA MBASSI","","","cd","167, AVENUE NGUNGU, COMMUNE DE KINSHASA, KINSHASA, Congo, Democratic Republic of","","Consultant Guidelines 1.22(a)(ii) - 2011-07-13 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mdTo2Ktpe9YM92nPWEfw3U","LegalEntity","ADEMHAN MAKINE TARIM INSAAT GIDA NAKLIYAT ITHALAT IHRACAAT SANAYI VE TICARET LIM","","","tr","DICLEKENT MAHALLESI 625, SOK CENTRO PLAZA 2A/BLOK NO. 28, KAYAPINAR, DIYARBAKIR, Turkiye","","Cross Debarment: ADB - 2021-11-22 - 2999-12-31","","","","WorldBank Debarred Providers","2025-09-06T15:03:01","2026-03-23T15:03:02","2025-09-06T15:03:01"
"NK-mhDgDHGyXVWQt2uuvTmDVA","LegalEntity","HENAN GEOLOGY AND MINERAL CONSTRUCTION ENGINEERING (GROUP) ANHUI CO., LTD.","","","cn","ROOM 303, TOWN GOVERNMENT BUILDING, WUSHAN TOWN, CHANGFENG COUNTY, HEFEI, ANHUI, China","","Controlled Affiliate of a Sanctioned Entity - 2023-05-02 - 2026-05-01","","","","WorldBank Debarred Providers","2023-05-03T00:16:27","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mhjhzAuDQZUpxRAjBXfo5J","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED KANGPING BRANCH","","","cn","ROOM 2-1-1,NO. 1 YUJIA ROAD, KANGPING COUNTY, YANG CITY, LIAONING PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mhqFUNNL2C3ivm3dGbpi8H","LegalEntity","OAO DUSTLIK","","","kg","Kyrgyz Republic, 20 OKTYABARSKY STR., SUZAK VILLAGE, SUZAK DISTRICT, JALAL-ABAD REGION","","Procurement Guidelines, 1.15(a)(ii) - 2012-11-07 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mhyScxoUbSX8LUdzuxpVgN","LegalEntity","XI'AN JIAXIANG AUTOMOBILE SERVICE CO. LTD.","","","cn","NO. 6 EFANG FIRST ROAD, WEIYANG DISTRICT, XI'AN CITY, China","","Cross Debarment: ADB - 2020-12-16 - 2026-08-07","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mjzrmB9adVtbR5umU9q2uW","LegalEntity","MS. TRAN THI HOAN","","","vn","NV37, TRUNG VAN NEW URBAN AREA, TRUNG VAN WARD, SOUTH TU LIEM DIST., HANOI, Viet Nam","","Corrupt/Collusive Practices - 2023-04-12 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mkFTEUye2wdwYQdjsjEcT3","LegalEntity","NEWSTECH VIETNAM TRADING AND INVESTMENT CONSTRUCTION JOINT STOCK COMPANY","","","vn","NO. 14 – ADJACENT HOUSES 6, DAI THANH URBAN, TA THANH OAI COMMUNAL, THANH TRI DISTRICT, HANOI, Viet Nam","","Fraudulent Practice - 2021-08-17 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-moCiPgYmKfEZL5PVoW2Jh4","LegalEntity","A2Z WASTE MANAGEMENT (ALIGARH) LTD.","A2Z WASTE MANAGEMENT (LUDHIANA) LTD.","","in","GROUND FLOOR, PLOT NO. 58, SECTOR-44, GURUGRAM-122003, HARYANA -, India","","Controlled Affiliate of a Sanctioned Entity. - 2021-03-17 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2025-01-29T15:03:02"
"NK-moetZQppaqUDrQCYGj22nb","LegalEntity","ASESORES BYPSA","","","ve","CALLE SAN CAMILO, EDIFICIO LAS TAPARITAS PISO 2, 2-2,LAS PALMAS, CARACAS 1050, Venezuela, Republica Bolivariana de","","Cross Debarment: IDB - 2021-11-12 - 2031-10-26","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mp5d3L4VNgyfS3vNHPhe5Z","LegalEntity","EMPRESA CONSTRUCTORA Y CONSULTORA LAPTUS S.R.L.","","","bo","CALLE MUNICIPAL NO. 501, VILLA ABAROA, TARIJA, Bolivia","","Procurement Guidelines, 1.15(a)(ii) - 2015-02-10 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mq2MGUz5Yw2sMVDiF5LtqV","LegalEntity","HEBEI CONSTRUCTION GROUP TIANCHEN CONSTRUCTION ENGINEERING CO., LTD.","","","cn","BUILDING 6, NO 139 WUSI WEST ROAD, JINGXIU DISTRICT, BAODING CITY, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mqrYdNG4uMtUGSKUj9T8tV","LegalEntity","SICHUAN YITU GARDENING AND ENGINEERING CO., LTD. SICHUAN YITU'S HUINING COUNTY BRANCH","","","cn","ROOM 901, 9/F, YANTAIGE, HUISHI TOWN, HUINING COUNTY,GANSU PROVINCE, BAIYIN CITY, China","","Cross Debarment: ADB - 2025-08-19 - 2030-02-21","","","","WorldBank Debarred Providers","2025-09-03T15:03:01","2026-03-23T15:03:02","2025-09-03T15:03:01"
"NK-msBQ5sQgLH5zW6QN7sEvTu","LegalEntity","DEVELOPMENT AND RELIEF CORPORATION B.V.","","","nl","INDUSTRIEWEG 24, 4153 BW BEESD, Netherlands","","2004 Procurement Guidelines, para. 1.14(a)(i) - 2013-09-09 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-mtZEYmDFFGjpREeArUqfUV","LegalEntity","MS. OKAFOR GLORY","","","ng","MANAGING DIRECTOR, UNIQUE CONCEPT ENTERPRISES, NO. 40 NELSON WILLIAMS STREET, WARRI, DELTA STATE, Nigeria","","Procurement Guidelines, 1.16(a)(ii) - 2020-12-03 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-muJpv8ZLscu4ZNCoM8mCog","LegalEntity","URUMQI ZHENYU GLOBAL TRADING CO., LTD.","","","cn","NO. 1, 9/F, BUILDING A 158 KUNMING ROAD, URUMQI, URUMQI, China","","Fraudulent Practices - 2025-05-07 - 2026-11-06","","","","WorldBank Debarred Providers","2025-05-08T15:03:03","2026-03-23T15:03:02","2025-05-08T15:03:03"
"NK-n3qijYRtXBsSZQg7Txkiaf","LegalEntity","KENOSTER (NIGERIA) LIMITED","","","ng","35 KENYATTA STREET, UWAMI-ENUGU, Nigeria","","January 2011 Procurement Guidelines, Paragraph 1.16(a)(ii) - 2020-02-03 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-n434AiKRic8KxNyqw2J2FZ","LegalEntity","CUMORAH","","","bo","CALLE 6 NO. 151 ZONA KAMI, QUILLACOLLO, COCHABAMBA, Bolivia","","Procurement Guidelines, 1.14(a)(iii) - 2014-12-02 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-n6xDoXUE5Dod2MU8wRU9nZ","LegalEntity","VN1 INDUSTRIAL GROUP JSC","","","vn","56B, NGUYEN DONG CHI ROAD, NAM HONG WARD, HONG LINH, HA TINH PROVINCE, Viet Nam","","Corrupt Practices - 2021-01-05 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-n7TSUPx2LGfJEo3Kk8MrSr","LegalEntity","MR. YANG LIN","","","cn","C/O SUITE 617 EAST PLAZA, NO. 15 NORTH ROAD, WEST 4TH RING ROAD, HAI DIAN DISTRICT, 100195, BEIJING, China","","Procurement Guidelines 1.14(a)(ii) - 2011-05-11 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nBs9B7te6jVUeGpp2wG56T","LegalEntity","MANSI BIJLEE & RICE MILLS LTD.","","","in","O-116, 1ST FLOOR, DLF SHOPPING MALL, ARJUN MARG, DLF PH-I GURUGRAM - 122002, HARYANA -, India","","Controlled Affiliate of a Sanctioned Entity. - 2021-03-17 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nJEvx3cse46QHeMxHZXwEm","LegalEntity","RUSLAN TIKINTI DEMONTAJ MMC/RUSLAN BUILDING DEMONTAGE LLC","","","az","AZ1021, SABAYIL DISTRICT, BADAMDAR BUILDING 9, APT. 17, BAKU, Azerbaijan","","Procurement Guidelines, 1.14(a)(iii) - 2014-12-30 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nJtdTjuKJkzuDX3X6bkQnH","LegalEntity","MINING GOLD FIELD LLC","","","mn","MAX TOWER, JUULCHIN STREET 4/4, CHINGELTEI DISTRICT, ULAANBAATAR 15170, Mongolia","","Cross Debarment: EBRD - 2025-12-16 - 2030-05-25","","","","WorldBank Debarred Providers","2025-12-17T15:03:01","2026-03-23T15:03:02","2025-12-17T15:03:01"
"NK-nKC9bBS6okrJFZQutBjUPG","LegalEntity","SANGAR & ASSOCIATES (NIGERIA) LIMITED","","","ng","CC 14, RAMAT CLOSE, UNGUWAR RIMI G.R.A., KADUNA, KADUNA STATE, Nigeria","","Cross Debarment: AfDB - 2020-09-28 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nMbiHvAicc6H7Mc3zbrYdm","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED CHENGDE SHAUNGLUAN CONCRETE BRANCH","","","cn","SANCHA VILLAGE, SHUANGTASHAN TOWN, SHUANGLUAN DISTRICT, CHENGDE CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nPXf8sBsYLg6T23pNWiybM","LegalEntity","SHAANXI BEISHENG DONGFENG AUTOMOBILE SALES AND SERVICE CO. LTD.","","","cn","EAST TO MINGGUANG ROAD, AREA G4 JINGKAI AREA, XI'AN CITY, China","","Cross Debarment: ADB - 2020-12-16 - 2999-12-31","","","","WorldBank Debarred Providers","2025-08-09T15:03:01","2026-03-23T15:03:02","2025-08-09T15:03:01"
"NK-nRAaXptmQTgEFcUc485BwF","LegalEntity","ENGR. INNOCENT O. DIYOKE","","","ng","PLOT 4N/15 OPI STREET, OPPOSITE ESTATE SHOPPING CENTRE, FEDERAL HOUSING, TRANS-EKULU, PO BOX 13720, ENUGU, ENUGU STATE, Nigeria","","Fraudulent Practices - 2024-03-11 - 2999-12-31","","","","WorldBank Debarred Providers","2024-03-11T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nTmUY9LCZzYyYrakDGgX7h","LegalEntity","NEWCO AF 2018 IV","","","dk","GERDSVEJ 5B, 2791, DRAGOR, Denmark","","Cross Debarment: IDB - 2025-12-18 - 2032-11-23","","","","WorldBank Debarred Providers","2025-12-19T15:03:03","2026-03-23T15:03:02","2025-12-19T15:03:03"
"NK-nU45gQ5mne2EfbknYVrM46","LegalEntity","HEBEI CONSTRUCTION GROUP DECORATION ENGINEERING CO., LTD.","","","cn","NO. 388, WEST DEVELOPMENT ROAD, QINGYUAN DISTRICT, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nUoUFkztA3SKmo8BzugLhs","LegalEntity","GLOBAL ALLIANCE TRADING COMPANY, INC.","","","lr","63 BENSON STREET, MONROVIA, Liberia","","Procurement Guidelines, 1.14(a)(i)-(ii) - 2015-06-19 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nZ52PycofnYaB4Ra6su6yz","LegalEntity","JUAN JOSÉ ACOSTA GONZÁLEZ","","","es","POL. IND. LA GRAVERA. AVDA DEHESA DEL PIOMO, 26, 21440 LEPE, HUELVA, Spain","","Cross Debarment: IDB - 2021-03-12 - 2028-02-08","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ncMZGGbniCmfQdW2BJCDNo","LegalEntity","SYANI PHIROM","","","kh","NO. 06 NATIONAL ROAD NO. 5 & ST. 1, SANGKET CHARNG CHAMRES II, KHAN RUSSEY KEO, PHNOM PENH, Cambodia;NO. 06, NATIONAL ROAD NO. 5 & ST. 1, SANGKET CHARNG CHAMRES II, KHAN RUSSEY KEO, PHNOM PENH, Cambodia","","Cross Debarment:  ADB - 2011-09-29 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ndmTHxLAanFweAcz3jg8Ac","LegalEntity","CONSTRUTORA COESA S.A. - SUCURSAL PERU","","","pe","CALLE DEAN VALDIVIA N.111, PISA 2, OFICINA 202, SAN ISIDRO, LIMA, Peru","","Cross Debarment: IDB - 2022-03-18 - 2026-07-15","","","","WorldBank Debarred Providers","2025-09-25T15:03:01","2026-03-23T15:03:02","2025-09-25T15:03:01"
"NK-nfdsJPc8FvXWGgiwY5sNBS","LegalEntity","MR. CHEA VANTHA","","","kh","190EO, MAO TSE TUNG BLVD, SANGKAT TUMNUP TEK, KHAN CHAMKER, PHNOM PENH, Cambodia","","Procurement Guidelines, 1.14(a)(ii) - 2014-08-26 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nhmWrQGRtSch6P4dBFoGEB","LegalEntity","RAFAEL ""ACE"" FRESNOZA LIM","","","ph","BLK. 23, LOT 9, TWINPEAK DRIVE ST., RIDGEMONT EXECUTIVE VILLAGE, TAYTAY, RIZAL, Philippines","","Cross-Debarment: ADB - 2016-11-29 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nie5sQ8cWoBsDT7hkmyv2s","LegalEntity","FERGANA OSEANA MCHJ","","","uz","FERGANA DISTRICT, LOGAN QFY, KALACHA STREET, 69, FERGANA REGION, Uzbekistan","","Controlled Affiliate of a Sanctioned Individual - 2019-07-08 - 2999-12-31","","","","WorldBank Debarred Providers","2024-04-20T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-njXNrq6igiH2T8RD5M5RdB","LegalEntity","HEBEI CONSTRUCTION GROUP TIANFU CONSTRUCTION ENGINEERING CO., LTD.","","","cn","FLOOR 3, 5-4 BUILDING,PHASE I OF INDUSTRIAL PLATFORM STANDARDIZED PLANT, NO 3 FUPING COUNTY ECONOMIC DEVELOPMENT ZONE, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nmtJmoVBjq4GFvT8GFQrYu","LegalEntity","ENTREPRISE GÉNÉRALE DE CONSTRUCTION ANDO","","","mg","LOT II A 128 SG NANISANA, Madagascar","","Procurement Guidelines, 1.15(a)(ii) - 2013-02-08 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nqgySygqsHP5cfb93rPjJZ","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED KUCHE BRANCH","","","cn","NO. 90, WUQIE 3 GROUP, DUNKUOTAN TOWN, KUCHE CITY, AKSU REGION, XINJIANG, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-ntWPWr5JsPRFDTQxSh7T9v","LegalEntity","HEBEI CONSTRUCTION GROUP CORPORATION LIMITED DINGXING CONCRETE BRANCH","","","cn","SOUTH RONGGU ROAD, SOUTH TAIPINGZHUANG VILLAGE, DINGXING COUNTY, BAODING CITY, HEBEI PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nvPvRNyJnQsMTqKNyFbrSJ","LegalEntity","BDCTEC INTERNATIONAL SL.","","","es","CALLE BARCELONA, 9, VILLALBILLA, 28810, MADRID, Spain","","Cross Debarment: IDB - 2020-08-19 - 2026-07-06","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-nvhhp95Yar7vduGow2WLk6","LegalEntity","MR. HUANG YONGXIANG","","","cn","NO. 104, ZHOUJIAZHUANG VILLAGE, CHAOYANG DISTRICT, BEIJING, China","","Cross Debarment: ADB - 2025-08-19 - 2029-02-24","","","","WorldBank Debarred Providers","2025-08-20T15:03:02","2026-03-23T15:03:02","2025-08-20T15:03:02"
"NK-nx7mrkRumNX5QyZu9QVzsY","LegalEntity","HAINAN QIHUI SUPPLY CHAIN MANAGEMENT CO., LTD.","","","cn","ROOM 12, 5TH FLOOR, BUILDING C8839, HAINAN ECOLOGICAL SOFTWARE PARK, SOUTH OF THE SOUTH FIRST RING ROAD, CHENGMAI COUNTY, HAINAN PROVINCE, China","","Cross Debarment: ADB - 2024-08-22 - 2027-07-22","","","","WorldBank Debarred Providers","2024-08-23T15:03:03","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-o2WPpCQa8MKKsQyCuHFFB8","LegalEntity","TR CONSTRUYA S.L.U.","","","es","POL. IND. LA GRAVERA. AVDA DEHESA DEL PIOMO, 26, 21440 LEPE, HUELVA, Spain","","Cross Debarment: IDB - 2021-03-12 - 2028-02-08","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-o3AJfsXEkMpvfBfAv5dqhm","LegalEntity","COMMUNITY RESILIENCE INITIATIVE","","","pk","OFFICE NO. 7, BLOCK NO. 19, PHA, G-7/1, 4400 ISLAMABAD, Pakistan","","Fraudulent Practice - 2024-03-26 - 2027-10-20","","","","WorldBank Debarred Providers","2024-03-27T15:03:01","2026-03-23T15:03:02","2024-11-28T15:03:03"
"NK-o4azgTaaYhh7bbeb26zmm2","LegalEntity","MARION TOMISLAV TOPIC GRANADOS","","","ec","URBANIZACIÓN LAGUNA DORADA, VILLA #8 KILÓMETRO 2, SAMBORONDON, Ecuador","","Cross Debarment: IDB - 2025-01-29 - 2035-12-18","","","","WorldBank Debarred Providers","2025-01-30T15:03:02","2026-03-23T15:03:02","2025-01-30T15:03:02"
"NK-o5ZhhDKndj7bEYJGGfJ689","LegalEntity","MEGA-MEBIKO JV LLC","","","uz","TTZ-4, DOM 4, MIRZO-ULUGBEK DISTRICT, TASHKENT, Uzbekistan","","Procurement Guidelines, 1.16(a)(ii) - 2020-04-28 - 2999-12-31","","","","WorldBank Debarred Providers","2023-04-20T12:18:15","2026-03-23T15:03:02","2024-11-28T15:03:03"
